level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	56	4	498	2635	215	34	96	observations,
5	1	1	1	56	5	737	2635	115	28	96	further
5	1	1	1	56	6	874	2635	182	36	96	confirming
5	1	1	1	56	7	1077	2635	66	28	96	that
5	1	1	1	56	8	1164	2635	51	28	91	the
5	1	1	1	56	9	1265	2635	50	28	96	the
5	1	1	1	56	10	1330	2635	78	36	96	early
5	1	1	1	56	11	1420	2640	161	23	96	treatment
5	1	1	1	56	12	1594	2635	104	36	96	phase.
5	1	1	1	56	13	1713	2639	39	32	96	By
5	1	1	1	56	14	1765	2635	56	36	96	day
5	1	1	1	56	15	1834	2639	26	30	96	6,
5	1	1	1	56	16	1875	2635	51	28	96	the
5	1	1	1	56	17	1941	2635	115	28	96	control
5	1	1	1	56	18	2070	2644	95	27	96	group
5	1	1	1	56	19	2180	2635	122	28	96	showed
4	1	1	1	57	0	178	2685	2124	36	-1	
5	1	1	1	57	1	178	2685	138	36	96	peptides
5	1	1	1	57	2	339	2685	118	36	96	disrupt
5	1	1	1	57	3	478	2685	141	28	96	bacterial
5	1	1	1	57	4	641	2685	193	28	96	membranes
5	1	1	1	57	5	857	2685	131	36	96	through
5	1	1	1	57	6	1010	2685	207	36	94	permeability
5	1	1	1	57	7	1265	2694	41	19	94	no
5	1	1	1	57	8	1329	2685	228	36	96	improvement,
5	1	1	1	57	9	1579	2685	133	28	96	whereas
5	1	1	1	57	10	1736	2685	50	28	96	the
5	1	1	1	57	11	1810	2685	221	28	92	antimicrobial
5	1	1	1	57	12	2054	2685	248	36	91	peptide-treated
4	1	1	1	58	0	178	2734	2124	36	-1	
5	1	1	1	58	1	178	2734	173	28	96	alterations
5	1	1	1	58	2	365	2739	31	23	96	to
5	1	1	1	58	3	409	2739	79	23	96	exert
5	1	1	1	58	4	499	2734	78	28	96	their
5	1	1	1	58	5	590	2734	205	28	96	antibacterial
5	1	1	1	58	6	809	2734	112	28	96	effects.
5	1	1	1	58	7	1264	2743	111	27	96	groups
5	1	1	1	58	8	1402	2734	150	28	96	exhibited
5	1	1	1	58	9	1578	2734	130	28	96	reduced
5	1	1	1	58	10	1734	2734	125	28	96	redness
5	1	1	1	58	11	1885	2734	60	28	95	and
5	1	1	1	58	12	1971	2734	234	34	95	inflammation,
5	1	1	1	58	13	2230	2734	72	28	96	with
4	1	1	1	59	0	1263	2784	1038	36	-1	
5	1	1	1	59	1	1263	2784	120	36	96	varying
5	1	1	1	59	2	1401	2784	122	36	96	degrees
5	1	1	1	59	3	1543	2784	34	28	95	of
5	1	1	1	59	4	1593	2784	71	28	96	scab
5	1	1	1	59	5	1683	2784	164	28	96	formation
5	1	1	1	59	6	1866	2784	60	28	96	and
5	1	1	1	59	7	1946	2784	130	28	96	reduced
5	1	1	1	59	8	2093	2784	112	28	96	wound
5	1	1	1	59	9	2225	2793	76	25	96	area,
4	1	1	1	60	0	1265	2834	1037	36	-1	
5	1	1	1	60	1	1265	2834	188	36	96	particularly
5	1	1	1	60	2	1473	2834	32	27	96	in
5	1	1	1	60	3	1527	2834	51	28	93	the
5	1	1	1	60	4	1600	2834	237	28	91	CPFx-2-treated
5	1	1	1	60	5	1859	2843	104	27	96	group,
5	1	1	1	60	6	1985	2834	99	28	96	which
5	1	1	1	60	7	2107	2834	122	28	96	showed
5	1	1	1	60	8	2251	2834	51	28	96	the
4	1	1	1	61	0	176	2880	2126	40	-1	
5	1	1	1	61	1	176	2884	34	24	96	In
5	1	1	1	61	2	223	2880	64	28	93	vivo
5	1	1	1	61	3	300	2880	238	28	92	anti-infectious
5	1	1	1	61	4	552	2880	121	36	96	efficacy
5	1	1	1	61	5	685	2880	34	28	96	of
5	1	1	1	61	6	729	2880	223	28	96	antimicrobial
5	1	1	1	61	7	965	2880	139	36	96	peptides
5	1	1	1	61	8	1265	2889	82	23	96	most
5	1	1	1	61	9	1365	2884	173	36	96	significant
5	1	1	1	61	10	1556	2884	228	36	96	improvement.
5	1	1	1	61	11	1805	2888	39	32	96	By
5	1	1	1	61	12	1862	2884	57	36	96	day
5	1	1	1	61	13	1937	2888	26	30	96	9,
5	1	1	1	61	14	1983	2884	51	28	96	the
5	1	1	1	61	15	2052	2884	128	28	96	wounds
5	1	1	1	61	16	2200	2884	32	27	96	in
5	1	1	1	61	17	2251	2884	51	28	96	the
4	1	1	1	62	0	178	2934	2126	48	-1	
5	1	1	1	62	1	178	2946	194	36	96	Encouraged
5	1	1	1	62	2	394	2946	37	36	96	by
5	1	1	1	62	3	451	2946	51	28	96	the
5	1	1	1	62	4	525	2946	185	36	96	exceptional
5	1	1	1	62	5	732	2946	222	28	96	antimicrobial
5	1	1	1	62	6	976	2946	116	36	96	activity
5	1	1	1	62	7	1112	2946	34	28	96	of
5	1	1	1	62	8	1164	2946	51	28	92	the
5	1	1	1	62	9	1265	2934	237	28	52	CPFx-2-treated
5	1	1	1	62	10	1513	2943	96	27	97	group
5	1	1	1	62	11	1620	2943	75	19	96	were
5	1	1	1	62	12	1708	2934	111	28	96	almost
5	1	1	1	62	13	1831	2934	177	36	96	completely
5	1	1	1	62	14	2019	2934	117	34	96	healed,
5	1	1	1	62	15	2147	2934	73	28	97	with
5	1	1	1	62	16	2232	2934	72	36	96	fully
4	1	1	1	63	0	178	2983	2124	49	-1	
5	1	1	1	63	1	178	2996	222	28	96	antimicrobial
5	1	1	1	63	2	417	2996	147	36	96	peptides,
5	1	1	1	63	3	580	3005	44	19	96	we
5	1	1	1	63	4	641	2996	154	28	96	evaluated
5	1	1	1	63	5	812	2996	78	28	96	their
5	1	1	1	63	6	906	2996	28	28	96	in
5	1	1	1	63	7	951	2996	61	28	96	vivo
5	1	1	1	63	8	1029	2996	186	36	95	therapeutic
5	1	1	1	63	9	1265	2983	192	36	23	generated
5	1	1	1	63	10	1471	2983	163	36	96	epidermis
5	1	1	1	63	11	1648	2983	61	28	97	and
5	1	1	1	63	12	1722	2983	51	28	97	the
5	1	1	1	63	13	1787	2983	136	28	96	smallest
5	1	1	1	63	14	1933	2983	112	28	96	wound
5	1	1	1	63	15	2058	2992	68	19	96	area
5	1	1	1	63	16	2139	2983	163	36	96	compared
4	1	1	1	64	0	178	3135	2123	30	-1	
5	1	1	1	64	1	178	3136	90	25	95	19756
5	1	1	1	64	2	287	3135	2	29	95	|
5	1	1	1	64	3	308	3138	63	23	91	RSC
5	1	1	1	64	4	379	3137	67	26	31	Aav.,
5	1	1	1	64	5	460	3138	77	25	96	2025,
5	1	1	1	64	6	550	3138	34	25	96	15,
5	1	1	1	64	7	597	3138	159	23	95	19751-19761
5	1	1	1	64	8	1311	3138	23	23	96	©
5	1	1	1	64	9	1347	3138	72	23	95	2025
5	1	1	1	64	10	1432	3137	52	24	96	The
5	1	1	1	64	11	1497	3137	143	27	95	Author(s).
5	1	1	1	64	12	1655	3137	135	24	96	Published
5	1	1	1	64	13	1805	3137	33	28	96	by
5	1	1	1	64	14	1851	3137	44	24	96	the
5	1	1	1	64	15	1910	3137	75	28	95	Royal
5	1	1	1	64	16	2000	3138	104	27	96	Society
5	1	1	1	64	17	2117	3137	29	24	96	of
5	1	1	1	64	18	2158	3137	143	28	96	Chemistry
