paper_id,category,recommended_action,source_path,title,year,journal,doi,pmid,pmcid,primary_xml_count,primary_pdf_count,any_xml_count,any_pdf_count,package_file_count,supplementary_file_count,availability_level,availability_reasons
doi__10.1007_s00253-011-3793-2,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-011-3793-2,Bactericidal activity of Musca domestica cecropin (Mdc) on multidrug-resistant clinical isolate of Escherichia coli.,2011,Appl Microbiol Biotechnol,10.1007/s00253-011-3793-2,22202966,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-011-3863-5,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-011-3863-5,"Production, purification, and characterization of the cecropin from Plutella xylostella, pxCECA1, using an intein-induced self-cleavable system in Escherichia coli",2012,Appl Microbiol Biotechnol.,10.1007/s00253-011-3863-5,22258643,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-012-4148-3,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-012-4148-3,"Membrane interaction and antibacterial properties of chensinin-1, an antimicrobial peptide with atypical structural features from the skin of Rana chensinensis.",2012,Appl Microbiol Biotechnol,10.1007/s00253-012-4148-3,22581068,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-012-4149-2,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-012-4149-2,Characterization of putative class II bacteriocins identified from a non-bacteriocin-producing strain Lactobacillus casei ATCC 334.,2012,Appl Microbiol Biotechnol,10.1007/s00253-012-4149-2,22688903,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-012-4352-1,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-012-4352-1,Antibacterial activity and dual mechanisms of peptide analog derived from cell-penetrating peptide against Salmonella typhimurium and Streptococcus pyogenes.,2012,Appl Microbiol Biotechnol,10.1007/s00253-012-4352-1,22923068,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-012-4441-1,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-012-4441-1,"Molecular cloning and expression of ranalexin, a bioactive antimicrobial peptide from Rana catesbeiana in Escherichia coli and assessments of its biological activities.",2012,Appl Microbiol Biotechnol,10.1007/s00253-012-4441-1,23053091,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-012-4588-9,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-012-4588-9,Human beta-defensin DEFB126 is capable of inhibiting LPS-mediated inflammation.,2012,Appl Microbiol Biotechnol.,10.1007/s00253-012-4588-9,23229569,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-013-4881-2,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-013-4881-2,"High expression of a plectasin-derived peptide NZ2114 in Pichia pastoris and its pharmacodynamics, postantibiotic and synergy against Staphylococcus aureus.",2013,Appl Microbiol Biotechnol,10.1007/s00253-013-4881-2,23624708,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-014-5784-6,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-014-5784-6,Candidacidal mechanism of the arenicin-3-derived peptide NZ17074 from Arenicola marina.,2014,Appl Microbiol Biotechnol,10.1007/s00253-014-5784-6,24816779,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-014-5927-9,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-014-5927-9,"Effects of antimicrobial peptide L-K6, a temporin-1CEb analog on oral pathogen growth, Streptococcus mutans biofilm formation, and anti-inflammatory activity.",2014,Appl Microbiol Biotechnol,10.1007/s00253-014-5927-9,25056289,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-014-6077-9,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-014-6077-9,Design and recombination expression of a novel plectasin-derived peptide MP1106 and its properties against Staphylococcus aureus.,2015,Appl Microbiol Biotechnol,10.1007/s00253-014-6077-9,25261129,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;n;c;b;i;_;d;o;i
doi__10.1007_s00253-015-6394-7,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-015-6394-7,"In vitro and in vivo characterization of a new recombinant antimicrobial peptide, MP1102, against methicillin-resistant Staphylococcus aureus.",2015,Appl Microbiol Biotechnol.,10.1007/s00253-015-6394-7,25620367,,0,0,0,0,0,9,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-015-7265-y,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-015-7265-y,"Mechanism of antifungal activity of antimicrobial peptide APP, a cell-penetrating peptide derivative, against Candida albicans: intracellular DNA binding and cell cycle arrest.",2016,Appl Microbiol Biotechnol,10.1007/s00253-015-7265-y,26743655,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-016-7387-x,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-016-7387-x,"Mechanism of action of a novel recombinant peptide, MP1102, against Clostridium perfringens type C.",2016,Appl Microbiol Biotechnol,10.1007/s00253-016-7387-x,26921181,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-016-7395-x,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-016-7395-x,K1K8: an Hp1404-derived antibacterial peptide.,2016,Appl Microbiol Biotechnol.,10.1007/s00253-016-7395-x,26952110,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-016-7621-6,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-016-7621-6,Improvement of in vivo antimicrobial activity of HBcARD peptides by D-arginine replacement.,2016,Appl Microbiol Biotechnol,10.1007/s00253-016-7621-6,27241023,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-017-8302-9,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-017-8302-9,Fusion expression of the PGLa-AM1 with native structure and evaluation of its anti-Helicobacter pylori activity.,2017,Appl Microbiol Biotechnol,10.1007/s00253-017-8302-9,28488117,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-017-8466-3,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-017-8466-3,Activity of human beta defensin-1 and its motif against active and dormant Mycobacterium tuberculosis.,2017,Appl Microbiol Biotechnol,10.1007/s00253-017-8466-3,28856417,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-017-8696-4,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-017-8696-4,"Novel actinomycin group compound from newly isolated Streptomyces sp. RAB12: isolation, characterization, and evaluation of antimicrobial potential.",2017,Appl Microbiol Biotechnol,10.1007/s00253-017-8696-4,29270734,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-018-09592-z,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-018-09592-z,"Design, expression, and characterization of a novel cecropin A-derived peptide with high antibacterial activity.",2019,Appl Microbiol Biotechnol,10.1007/s00253-018-09592-z,30607494,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-018-09593-y,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-018-09593-y,Discovery and identification of antimicrobial peptides in Sichuan pepper (Zanthoxylum bungeanum Maxim) seeds by peptidomics and bioinformatics.,2019,Appl Microbiol Biotechnol,10.1007/s00253-018-09593-y,30623204,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-018-8982-9,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-018-8982-9,Secretion expression of human neutrophil peptide 1 (HNP1) in Pichia pastoris and its functional analysis against antibiotic-resistant Helicobacter pylori.,2018,Appl Microbiol Biotechnol,10.1007/s00253-018-8982-9,29675800,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-018-9561-9,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-018-9561-9,Induction of apoptosis-like death by periplanetasin-2 in Escherichia coli and contribution of SOS genes.,2018,Appl Microbiol Biotechnol,10.1007/s00253-018-9561-9,30554389,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-019-09785-0,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-019-09785-0,A recombinant fungal defensin-like peptide-P2 combats multidrug-resistant Staphylococcus aureus and biofilms.,2019,Appl Microbiol Biotechnol,10.1007/s00253-019-09785-0,31025073,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;n;c;b;i;_;d;o;i
doi__10.1007_s00253-019-09981-y,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-019-09981-y,Mechanism of antimicrobial peptide NP-6 from Sichuan pepper seeds against E. coli and effects of different environmental factors on its activity.,2019,Appl Microbiol Biotechnol,10.1007/s00253-019-09981-y,31286166,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-019-10313-3,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-019-10313-3,A new high-yielding antimicrobial peptide NZX and its antibacterial activity against Staphylococcus hyicus in vitro/vivo.,2020,Appl Microbiol Biotechnol.,10.1007/s00253-019-10313-3,31900561,,0,0,0,0,0,10,landing_page,n;c;b;i;_;d;o;i;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-021-11135-y,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-021-11135-y,A recombinant fungal defensin-like peptide-P2 combats Streptococcus dysgalactiae and biofilms.,2021,Appl Microbiol Biotechnol,10.1007/s00253-021-11135-y,33534018,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-021-11226-w,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-021-11226-w,Antibacterial polyene-polyol macrolides and cyclic peptides from the marine-derived Streptomyces sp. MS110128.,2021,Appl Microbiol Biotechnol,10.1007/s00253-021-11226-w,34146138,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-021-11454-0,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-021-11454-0,Fatty acid modified-antimicrobial peptide analogues with potent antimicrobial activity and topical therapeutic efficacy against Staphylococcus hyicus.,2021,Appl Microbiol Biotechnol,10.1007/s00253-021-11454-0,34319418,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-021-11500-x,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-021-11500-x,A study on fungal defensin against multidrug-resistant Clostridium perfringens and its treatment on infected poultry.,2021,Appl Microbiol Biotechnol,10.1007/s00253-021-11500-x,34491399,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00253-021-11503-8,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00253-021-11503-8,"Purification, molecular characterization of Lactocin 63 produced by Lactobacillus coryniformis FZU63 and its antimicrobial mode of action against Shewanella putrefaciens.",2021,Appl Microbiol Biotechnol.,10.1007/s00253-021-11503-8,34476515,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00262-005-0024-7,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00262-005-0024-7,"Tripeptide tyroserleutide enhances the antitumor effects of macrophages and stimulates macrophage secretion of IL-1beta, TNF-alpha, and NO in vitro",2005,Cancer Immunol Immunother,10.1007/s00262-005-0024-7,16091933,,0,0,0,0,0,4,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00262-011-1113-4,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00262-011-1113-4,Ontak reduces the immunosuppressive tumor environment and enhances successful therapeutic vaccination in HER-2/neu-tolerant mice,2011,Cancer Immunol Immunother,10.1007/s00262-011-1113-4,21928125,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00280-015-2915-4,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00280-015-2915-4,"Malformin A1 promotes cell death through induction of apoptosis, necrosis and autophagy in prostate cancer cells.",2015,Cancer Chemother Pharmacol,10.1007/s00280-015-2915-4,26645406,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00284-005-0004-3,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00284-005-0004-3,Purification and characterization of two novel antimicrobial peptides Subpeptin JM4-A and Subpeptin JM4-B produced by Bacillus subtilis JM4.,2005,Curr Microbiol,10.1007/s00284-005-0004-3,16211432,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00284-008-9241-6,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00284-008-9241-6,Effects of cations and pH on antimicrobial activity of thanatin and s-thanatin against Escherichia coli ATCC25922 and B. subtilis ATCC 21332.,2008,Curr Microbiol,10.1007/s00284-008-9241-6,18810542,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00284-010-9592-7,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00284-010-9592-7,"Design, recombinant expression, and antibacterial activity of the cecropins-melittin hybrid antimicrobial peptides.",2010,Curr Microbiol,10.1007/s00284-010-9592-7,20111863,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00284-012-0096-5,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00284-012-0096-5,Screening of antimicrobials from Caribbean sea animals and isolation of bactericidal proteins from the littoral mollusk Cenchritis muricatus.,2012,Curr Microbiol,10.1007/s00284-012-0096-5,22367403,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00284-014-0529-4,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00284-014-0529-4,In vitro synergistic activities of antimicrobial peptide brevinin-2CE with five kinds of antibiotics against multidrug-resistant clinical isolates.,2014,Curr Microbiol,10.1007/s00284-014-0529-4,24474334,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00284-015-0970-z,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00284-015-0970-z,"Antimicrobial Activity of ILTI, a Kunitz-Type Trypsin Inhibitor from Inga laurina (SW.) Willd.",2016,Curr Microbiol.,10.1007/s00284-015-0970-z,26769111,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00284-023-03445-3,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00284-023-03445-3,Antimicrobial and Antibiofilm Activity of Synthetic Peptide [W7]KR12-KAEK Against Enterococcus faecalis Strains.,2023,Curr Microbiol.,10.1007/s00284-023-03445-3,37606794,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00284-025-04407-7,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00284-025-04407-7,Purification and Characterization of Antimicrobial Peptide from an Epilithic Bacterium Streptomyces sp. AL50 with Activity Against Biofilm Forming Coagulase-Negative Staphylococci,2025,Curr Microbiol.,10.1007/s00284-025-04407-7,40705114,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s002849900121,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s002849900121,Inhibition of spiralin processing by the lipopeptide antibiotic globomycin.,1996,Curr Microbiol,10.1007/s002849900121,8875913,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;n;c;b;i;_;d;o;i
doi__10.1007_s002849900164,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s002849900164,"Purification and partial amino acid sequence of brevicin 27, a bacteriocin produced by Lactobacillus brevis SB27.",1997,Curr Microbiol,10.1007/s002849900164,9009071,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s002849900262,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s002849900262,Characteristics and genetic determinants of bacteriocin activities produced by Carnobacterium piscicola CP5 isolated from cheese.,1997,Curr Microbiol,10.1007/s002849900262,9353214,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00299-007-0329-4,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00299-007-0329-4,functional homology between plant and human defensins.,2007,Plant Cell Rep,10.1007/s00299-007-0329-4,17340092,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00335-004-2387-z,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00335-004-2387-z,identification and characterization of novel bovine beta-defensin genes and their expression in mammary gland tissue.,2004,Mamm Genome,10.1007/s00335-004-2387-z,15520886,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00425-002-0902-6,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00425-002-0902-6,Plant defensins.,2002,Planta,10.1007/s00425-002-0902-6,12447532,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;n;c;b;i;_;d;o;i
doi__10.1007_s00425-004-1238-1,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00425-004-1238-1,Synergistic antifungal activity of two chitin-binding proteins from spindle tree (Euonymus europaeus L.).,2004,Planta,10.1007/s00425-004-1238-1,15048569,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00425-007-0507-1,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00425-007-0507-1,"Ha-DEF1, a sunflower defensin, induces cell death in Orobanche parasitic plants.",2007,Planta.,10.1007/s00425-007-0507-1,17375322,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00425-008-0796-z,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00425-008-0796-z,"differential seasonal and age expression, and cellular localization.",2008,Planta,10.1007/s00425-008-0796-z,18704492,,0,1,0,1,0,9,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00430-019-00624-7,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00430-019-00624-7,"In vitro activity of Protegrin-1, alone and in combination with clinically useful antibiotics, against Acinetobacter baumannii strains isolated from surgical wounds.",2019,Med Microbiol Immunol,10.1007/s00430-019-00624-7,31214759,,0,1,0,1,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00432-012-1201-7,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00432-012-1201-7,The FGF2-binding peptide P7 inhibits melanoma growth in vitro and in vivo,2012,J Cancer Res Clin Oncol,10.1007/s00432-012-1201-7,22481251,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00436-019-06305-x,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00436-019-06305-x,The Drosophila melanogaster antimicrobial peptides Mtk-1 and Mtk-2 are active against the malarial parasite Plasmodium falciparum.,2019,Parasitol Res,10.1007/s00436-019-06305-x,31001677,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s004380050841,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s004380050841,Alteration of the expression of a plant defensin gene by exon shuffling in bell pepper (Capsicum annuum L.).,1998,Mol Gen Genet,10.1007/s004380050841,9790581,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00726-008-0166-y,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00726-008-0166-y,"Novel mastoparan and protonectin analogs isolated from a solitary wasp, Orancistrocerus drewseni drewseni.",2008,Amino Acids,10.1007/s00726-008-0166-y,18695936,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
